vin,person_id,start_day,office,make,model,rank,eligibility_ok,availability_ok,start_day_ok,geo_office_match,short_model_class,powertrain
JTHAP1D28S5006909,14550,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,14699,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,15263,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,15423,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1552,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,15626,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,15708,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,15775,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,15959,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1601,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,16219,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,16383,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,Pending,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,16424,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,16579,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1679,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,17059,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1749,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,17803,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1840,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,18765,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1892,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,1952,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,235,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,2365,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,237,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,2440,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,2699,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,2947,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,299,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,3189,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,3400,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,341,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,3866,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,4056,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,4084,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,4145,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,4235,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,4283,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,4860,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,5108,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,5325,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,5410,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,6006,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,617,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,620,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,6385,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,7276,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,735,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,7723,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,8219,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,8297,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,83,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,850,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,C,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,8507,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,8681,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,9102,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,914,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,9579,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,9624,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,9669,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A+,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,972,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,9903,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,B,True,True,True,True,Sedan,Gas
JTHAP1D28S5006909,992,2025-09-22,Los Angeles,Lexus,IS 500 F Sport Performance,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,10613,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,10835,2025-09-22,Los Angeles,Lexus,LC 500,A+,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,11026,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1126,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1129,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1145,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,12348,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,12379,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,12439,2025-09-22,Los Angeles,Lexus,LC 500,A+,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,12888,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,13042,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,13065,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1372,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,13927,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,13985,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,14009,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1402,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,14052,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,14407,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,14409,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,14550,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,14699,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,15263,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,15423,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1552,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,15626,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,15708,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,15775,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,15959,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1601,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,16219,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,16383,2025-09-22,Los Angeles,Lexus,LC 500,Pending,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,16424,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,16579,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1679,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,17059,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1749,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,17803,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1840,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,18765,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1892,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,1952,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,235,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,2365,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,237,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,2440,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,2699,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,2947,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,299,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,3189,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,3400,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,341,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,3866,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,4056,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,4084,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,4145,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,4235,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,4283,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,4860,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,5108,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,5325,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,5410,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,6006,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,617,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,620,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,6385,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,7276,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,735,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,7723,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,8219,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,8297,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,83,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,850,2025-09-22,Los Angeles,Lexus,LC 500,C,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,8507,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,8681,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,9102,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,914,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,9579,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,9624,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,9669,2025-09-22,Los Angeles,Lexus,LC 500,A+,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,972,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,9903,2025-09-22,Los Angeles,Lexus,LC 500,B,True,True,True,True,Sedan,Gas
JTHLP5AY0SA111413,992,2025-09-22,Los Angeles,Lexus,LC 500,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,10613,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,10835,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A+,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,11026,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1126,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1129,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1145,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,12348,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,12379,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,12439,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A+,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,12888,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,13042,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,13065,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1372,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,13927,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,13985,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,14009,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1402,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,14052,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,14407,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,14409,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,14550,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,14699,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,15263,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,15423,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1552,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,15626,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,15708,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,15775,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,15959,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1601,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,16219,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,16383,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,Pending,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,16424,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,16579,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1679,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,17059,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1749,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,17803,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1840,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,18765,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1892,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,1952,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,235,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,2365,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,237,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,2440,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,2699,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,2947,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,299,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,3189,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,3400,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,341,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,3866,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,4056,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,4084,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,4145,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,4235,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,4283,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,C,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,4860,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,5108,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,5325,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,5410,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,6006,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,617,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,620,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,6385,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,7276,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,B,True,True,True,True,Sedan,Gas
JTJHKCEZ9S2062670,735,2025-09-22,Los Angeles,Lexus,NX 350h Luxury AWD,A,True,True,True,True,Sedan,Gas
